config_id	proxy_mix	proxy_drop_gamma	proxy_drop_scale	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	proxy_calib_shrink	avg_rmse	avg_bz_rmse	score
145	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.0	0.0	0.0	1.8595185345701575	0.19561166503784677	1.1253709323229255
157	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.3	0.0	0.0	1.8595185345701575	0.19561166503784677	1.1253709323229255
169	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.6	0.0	0.0	1.8595185345701575	0.19561166503784677	1.1253709323229255
325	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.0	1.8538147076508913	0.2024600024096929	1.1293673562351385
337	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.3	0.0	0.0	1.8538147076508913	0.2024600024096929	1.1293673562351385
349	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.6	0.0	0.0	1.8538147076508913	0.2024600024096929	1.1293673562351385
219	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.0	0.0	0.6	2.0279675722122192	0.11905290372669697	1.1330366898328066
231	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.3	0.0	0.6	2.0279675722122192	0.11905290372669697	1.1330366898328066
243	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.6	0.0	0.6	2.0279675722122192	0.11905290372669697	1.1330366898328066
255	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.6	2.1591755151748657	0.054312736727297306	1.1339004943147302
267	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.3	0.0	0.6	2.1591755151748657	0.054312736727297306	1.1339004943147302
279	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.6	0.0	0.6	2.1591755151748657	0.054312736727297306	1.1339004943147302
183	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.6	2.1195493936538696	0.07562096789479256	1.1353956647217274
195	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.3	0.0	0.6	2.1195493936538696	0.07562096789479256	1.1353956647217274
207	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.6	0.0	0.6	2.1195493936538696	0.07562096789479256	1.1353956647217274
399	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.6	2.007562905550003	0.13231460191309452	1.136096054688096
411	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.3	0.0	0.6	2.007562905550003	0.13231460191309452	1.136096054688096
423	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.6	0.0	0.6	2.007562905550003	0.13231460191309452	1.136096054688096
147	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.0	0.0	0.6	1.9864517152309418	0.1532042007893324	1.1464300584048033
159	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.3	0.0	0.6	1.9864517152309418	0.1532042007893324	1.1464300584048033
171	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.6	0.0	0.6	1.9864517152309418	0.1532042007893324	1.1464300584048033
327	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.6	1.981459140777588	0.15906754322350025	1.1497971136122942
339	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.3	0.0	0.6	1.981459140777588	0.15906754322350025	1.1497971136122942
351	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.6	0.0	0.6	1.981459140777588	0.15906754322350025	1.1497971136122942
1	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	0.0	0.0	2.265605716604561	0.026086285115623626	1.158889143417904
13	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	0.0	0.0	2.265605716604561	0.026086285115623626	1.158889143417904
25	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	0.0	0.0	2.265605716604561	0.026086285115623626	1.158889143417904
361	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.0	0.0	0.0	1.7765471550052274	0.2760721875119655	1.1643457650145792
373	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.3	0.0	0.0	1.7765471550052274	0.2760721875119655	1.1643457650145792
385	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.6	0.0	0.0	1.7765471550052274	0.2760721875119655	1.1643457650145792
3	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	0.0	0.6	2.2632302045822144	0.03887079004198313	1.1704858923330903
15	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	0.0	0.6	2.2632302045822144	0.03887079004198313	1.1704858923330903
27	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	0.0	0.6	2.2632302045822144	0.03887079004198313	1.1704858923330903
363	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.0	0.0	0.6	1.9363995790481567	0.21459746733307838	1.1827972568571568
375	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.3	0.0	0.6	1.9363995790481567	0.21459746733307838	1.1827972568571568
387	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.6	0.0	0.6	1.9363995790481567	0.21459746733307838	1.1827972568571568
289	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.0	0.0	0.0	1.7569894498140735	0.3047496921106776	1.1832444170177143
301	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.3	0.0	0.0	1.7569894498140735	0.3047496921106776	1.1832444170177143
313	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.6	0.0	0.0	1.7569894498140735	0.3047496921106776	1.1832444170177143
73	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	0.0	0.0	2.3509351289044487	0.014597100857360115	1.1900646653095845
85	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	0.0	0.0	2.3509351289044487	0.014597100857360115	1.1900646653095845
97	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	0.0	0.0	2.3509351289044487	0.014597100857360115	1.1900646653095845
75	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	0.0	0.6	2.327910900115967	0.032108630519360304	1.1960640805773437
87	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	0.0	0.6	2.327910900115967	0.032108630519360304	1.1960640805773437
99	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	0.0	0.6	2.327910900115967	0.032108630519360304	1.1960640805773437
254	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	0.0	0.3	2.2574008107185364	0.06884085666388273	1.197541262023151
266	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.3	0.0	0.3	2.2574008107185364	0.06884085666388273	1.197541262023151
278	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.6	0.0	0.3	2.2574008107185364	0.06884085666388273	1.197541262023151
182	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	0.0	0.3	2.235832393169403	0.08198346477001905	1.1998996613547206
194	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.3	0.0	0.3	2.235832393169403	0.08198346477001905	1.1998996613547206
206	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.6	0.0	0.3	2.235832393169403	0.08198346477001905	1.1998996613547206
291	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.0	0.0	0.6	1.9248011410236359	0.23785699903964996	1.200257569551468
303	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.3	0.0	0.6	1.9248011410236359	0.23785699903964996	1.200257569551468
315	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.6	0.0	0.6	1.9248011410236359	0.23785699903964996	1.200257569551468
218	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.0	0.0	0.3	2.1918840408325195	0.10450190678238869	1.2004439271986485
230	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.3	0.0	0.3	2.1918840408325195	0.10450190678238869	1.2004439271986485
242	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.6	0.0	0.3	2.1918840408325195	0.10450190678238869	1.2004439271986485
398	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	0.0	0.3	2.1792550086975098	0.116372250020504	1.2059997543692589
410	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.3	0.0	0.3	2.1792550086975098	0.116372250020504	1.2059997543692589
422	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.6	0.0	0.3	2.1792550086975098	0.116372250020504	1.2059997543692589
146	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.0	0.0	0.3	2.1706865429878235	0.1293822843581438	1.2147255558520555
158	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.3	0.0	0.3	2.1706865429878235	0.1293822843581438	1.2147255558520555
170	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.6	0.0	0.3	2.1706865429878235	0.1293822843581438	1.2147255558520555
2	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	0.0	0.3	2.3193727135658264	0.05511885043233633	1.2148052072152495
14	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	0.0	0.3	2.3193727135658264	0.05511885043233633	1.2148052072152495
26	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	0.0	0.3	2.3193727135658264	0.05511885043233633	1.2148052072152495
326	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	0.0	0.3	2.166477680206299	0.13508453592658043	1.2183233760297298
338	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.3	0.0	0.3	2.166477680206299	0.13508453592658043	1.2183233760297298
350	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.6	0.0	0.3	2.166477680206299	0.13508453592658043	1.2183233760297298
74	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	0.0	0.3	2.3595905900001526	0.0475463317707181	1.2273416267707944
86	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	0.0	0.3	2.3595905900001526	0.0475463317707181	1.2273416267707944
98	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	0.0	0.3	2.3595905900001526	0.0475463317707181	1.2273416267707944
39	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	0.0	0.6	2.42980694770813	0.02948339842259884	1.2443868722766638
51	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	0.0	0.6	2.42980694770813	0.02948339842259884	1.2443868722766638
63	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	0.0	0.6	2.42980694770813	0.02948339842259884	1.2443868722766638
362	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.0	0.0	0.3	2.1459230184555054	0.1724603846669197	1.2454218938946724
374	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.3	0.0	0.3	2.1459230184555054	0.1724603846669197	1.2454218938946724
386	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.95	0.6	0.0	0.3	2.1459230184555054	0.1724603846669197	1.2454218938946724
37	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	0.0	0.0	2.502345066199819	0.0	1.2511725330999095
49	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	0.0	0.0	2.502345066199819	0.0	1.2511725330999095
61	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	0.0	0.0	2.502345066199819	0.0	1.2511725330999095
38	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	0.0	0.3	2.409505009651184	0.051595947705209255	1.2563484525308013
50	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	0.0	0.3	2.409505009651184	0.051595947705209255	1.2563484525308013
62	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	0.0	0.3	2.409505009651184	0.051595947705209255	1.2563484525308013
111	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.0	0.0	0.6	2.470076560974121	0.025587228126823902	1.2606255086138844
123	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.3	0.0	0.6	2.470076560974121	0.025587228126823902	1.2606255086138844
135	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.6	0.0	0.6	2.470076560974121	0.025587228126823902	1.2606255086138844
290	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.0	0.0	0.3	2.140127182006836	0.19085237011313438	1.2609159611165524
302	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.3	0.0	0.3	2.140127182006836	0.19085237011313438	1.2609159611165524
314	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.95	0.6	0.0	0.3	2.140127182006836	0.19085237011313438	1.2609159611165524
110	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.0	0.0	0.3	2.4372015595436096	0.04477764759212732	1.2633784273639321
122	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.3	0.0	0.3	2.4372015595436096	0.04477764759212732	1.2633784273639321
134	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.6	0.0	0.3	2.4372015595436096	0.04477764759212732	1.2633784273639321
109	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.0	0.0	0.0	2.5525474965575623	0.0	1.2762737482787812
121	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.3	0.0	0.0	2.5525474965575623	0.0	1.2762737482787812
133	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.6	0.0	0.0	2.5525474965575623	0.0	1.2762737482787812
256	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	1.0	0.0	3.9473255058148338	0.05427480676071227	2.0279375596681293
268	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.3	1.0	0.0	3.9473255058148338	0.05427480676071227	2.0279375596681293
280	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.6	1.0	0.0	3.9473255058148338	0.05427480676071227	2.0279375596681293
4	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	1.0	0.0	4.025371063670426	0.026086285115623626	2.038771816950837
16	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	1.0	0.0	4.025371063670426	0.026086285115623626	2.038771816950837
28	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	1.0	0.0	4.025371063670426	0.026086285115623626	2.038771816950837
184	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	1.0	0.0	3.91721112147805	0.08658528347344426	2.045190844212469
196	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.3	1.0	0.0	3.91721112147805	0.08658528347344426	2.045190844212469
208	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.6	1.0	0.0	3.91721112147805	0.08658528347344426	2.045190844212469
76	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	1.0	0.0	4.074440477562158	0.014597100857360115	2.051817339638439
88	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	1.0	0.0	4.074440477562158	0.014597100857360115	2.051817339638439
100	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	1.0	0.0	4.074440477562158	0.014597100857360115	2.051817339638439
220	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.0	1.0	0.0	3.850102355125601	0.1473680044193384	2.0724191819821387
232	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.3	1.0	0.0	3.850102355125601	0.1473680044193384	2.0724191819821387
244	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.6	1.0	0.0	3.850102355125601	0.1473680044193384	2.0724191819821387
259	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	5.0	0.0	4.037149704924419	0.05427480676071227	2.0728496592229217
271	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.3	5.0	0.0	4.037149704924419	0.05427480676071227	2.0728496592229217
283	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.6	5.0	0.0	4.037149704924419	0.05427480676071227	2.0728496592229217
400	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	1.0	0.0	3.839033152444469	0.16129150876637094	2.0808080849886057
412	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.3	1.0	0.0	3.839033152444469	0.16129150876637094	2.0808080849886057
424	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.6	1.0	0.0	3.839033152444469	0.16129150876637094	2.0808080849886057
7	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	5.0	0.0	4.110080936759816	0.026086285115623626	2.081126753495532
19	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	5.0	0.0	4.110080936759816	0.026086285115623626	2.081126753495532
31	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	5.0	0.0	4.110080936759816	0.026086285115623626	2.081126753495532
40	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	1.0	0.0	4.165344471385787	0.0	2.0826722356928933
52	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	1.0	0.0	4.165344471385787	0.0	2.0826722356928933
64	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	1.0	0.0	4.165344471385787	0.0	2.0826722356928933
187	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	5.0	0.0	4.01009074544827	0.08558693131302354	2.090632304037159
199	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.3	5.0	0.0	4.01009074544827	0.08558693131302354	2.090632304037159
211	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.6	5.0	0.0	4.01009074544827	0.08558693131302354	2.090632304037159
79	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	5.0	0.0	4.1566706246633425	0.014597100857360115	2.0929324131890312
91	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	5.0	0.0	4.1566706246633425	0.014597100857360115	2.0929324131890312
103	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	5.0	0.0	4.1566706246633425	0.014597100857360115	2.0929324131890312
262	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.0	10.0	0.0	4.085996780105469	0.05427480676071227	2.097273196813447
274	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.3	10.0	0.0	4.085996780105469	0.05427480676071227	2.097273196813447
286	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.99	0.6	10.0	0.0	4.085996780105469	0.05427480676071227	2.097273196813447
112	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.0	1.0	0.0	4.19626918294666	0.0	2.09813459147333
124	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.3	1.0	0.0	4.19626918294666	0.0	2.09813459147333
136	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.6	1.0	0.0	4.19626918294666	0.0	2.09813459147333
148	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.0	1.0	0.0	3.8264491399344562	0.1860000584672281	2.099224628434456
160	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.3	1.0	0.0	3.8264491399344562	0.1860000584672281	2.099224628434456
172	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.6	1.0	0.0	3.8264491399344562	0.1860000584672281	2.099224628434456
10	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.0	10.0	0.0	4.152206612291971	0.026086285115623626	2.1021895912616095
22	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.3	10.0	0.0	4.152206612291971	0.026086285115623626	2.1021895912616095
34	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.95	0.6	10.0	0.0	4.152206612291971	0.026086285115623626	2.1021895912616095
328	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.0	1.0	0.0	3.82457036482673	0.192133571307715	2.10441875372108
340	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.3	1.0	0.0	3.82457036482673	0.192133571307715	2.10441875372108
352	0.0	0.7	0.8	0.0	0.0	False	1.5	0.5	0.99	0.6	1.0	0.0	3.82457036482673	0.192133571307715	2.10441875372108
190	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.0	10.0	0.0	4.063265097260556	0.07957658216175198	2.11120913079203
202	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.3	10.0	0.0	4.063265097260556	0.07957658216175198	2.11120913079203
214	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.99	0.6	10.0	0.0	4.063265097260556	0.07957658216175198	2.11120913079203
82	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.0	10.0	0.0	4.1955407008460215	0.014597100857360115	2.1123674512803707
94	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.3	10.0	0.0	4.1955407008460215	0.014597100857360115	2.1123674512803707
106	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.95	0.6	10.0	0.0	4.1955407008460215	0.014597100857360115	2.1123674512803707
223	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.0	5.0	0.0	3.9570055369629653	0.13905406452532243	2.1175568330068053
235	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.3	5.0	0.0	3.9570055369629653	0.13905406452532243	2.1175568330068053
247	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.6	5.0	0.0	3.9570055369629653	0.13905406452532243	2.1175568330068053
43	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	5.0	0.0	4.244026576062909	0.0	2.1220132880314546
55	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	5.0	0.0	4.244026576062909	0.0	2.1220132880314546
67	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	5.0	0.0	4.244026576062909	0.0	2.1220132880314546
403	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	5.0	0.0	3.9497723940259224	0.14931083822331764	2.124197035236279
415	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.3	5.0	0.0	3.9497723940259224	0.14931083822331764	2.124197035236279
427	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.6	5.0	0.0	3.9497723940259224	0.14931083822331764	2.124197035236279
226	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.0	10.0	0.0	4.022995350653485	0.12240803852295928	2.1339057138497015
238	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.3	10.0	0.0	4.022995350653485	0.12240803852295928	2.1339057138497015
250	0.0	0.7	0.8	0.0	0.0	False	1.0	1.0	0.95	0.6	10.0	0.0	4.022995350653485	0.12240803852295928	2.1339057138497015
115	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.0	5.0	0.0	4.27375693694459	0.0	2.136878468472295
127	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.3	5.0	0.0	4.27375693694459	0.0	2.136878468472295
139	0.0	0.7	0.8	0.0	0.0	False	0.5	1.0	0.99	0.6	5.0	0.0	4.27375693694459	0.0	2.136878468472295
151	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.0	5.0	0.0	3.9418740462685613	0.16648390751170994	2.1374209306459906
163	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.3	5.0	0.0	3.9418740462685613	0.16648390751170994	2.1374209306459906
175	0.0	0.7	0.8	0.0	0.0	False	1.0	0.5	0.95	0.6	5.0	0.0	3.9418740462685613	0.16648390751170994	2.1374209306459906
406	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.0	10.0	0.0	4.018062951253918	0.12969390106421708	2.138725376691176
418	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.3	10.0	0.0	4.018062951253918	0.12969390106421708	2.138725376691176
430	0.0	0.7	0.8	0.0	0.0	False	1.5	1.0	0.99	0.6	10.0	0.0	4.018062951253918	0.12969390106421708	2.138725376691176
46	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.0	10.0	0.0	4.2779527722446336	0.0	2.1389763861223168
58	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.3	10.0	0.0	4.2779527722446336	0.0	2.1389763861223168
70	0.0	0.7	0.8	0.0	0.0	False	0.5	0.5	0.99	0.6	10.0	0.0	4.2779527722446336	0.0	2.1389763861223168
