dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n90000	1.26371843384498	0	2.80386774767241	0	0.000195419813233499	0	0.029452144175645	0	1.25793125357052	0	0.696109622568426	0	1.40398277143323	0	0.00688702786416885	0	0.160565437574346	0	0.690797144384099	0	2.63419963825673	0	2.36382314247582	0	0.00921636653019228	0	998	0	1435.665	0	1	89820000	40077342	11259116	38483542	26100000	290	NA
