dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n40000	1.55519996312348	0	3.40109215285604	0	0	0	0.0333516658637502	0	1.42297996842136	0	0.757539114233152	0	1.51168771250142	0	0	0	0.175807492159307	0	0.725888836995036	0	2.9165480986991	0	2.52580983757142	0	0.0116208511264543	0	999	0	52.66	0	1	39960000	18110928	5392460	16456612	10880000	272	NA
