dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.8697	0.0	0.6361	0.0	0.7267	0.0	0.8	0.0	0.7881393432617188	0.0	1	30	935	cell_type1	
darmanis_top1000markers	0.6956	0.0	0.8556	0.0	0.8601	0.0	0.9071	0.0	0.6277520656585693	0.0	1	420	1000	cell_type1	
deng_top1000markers	0.729	0.0	0.5647	0.0	0.8025	0.0	0.8582	0.0	0.44145655632019043	0.0	1	268	1000	cell_type1	
pollen_top1000markers	0.8877	0.0	0.9608	0.0	0.9529	0.0	0.9666	0.0	0.6505320072174072	0.0	1	299	1000	cell_type1	
usoskin_top1000markers	0.5884	0.0	0.8754	0.0	0.8295	0.0	0.9341	0.0	1.337186574935913	0.0	1	622	1000	cell_type1	
