dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	2.87181401404875	5.18935176204724e-08	7.04794971395365	0	0.0335229271280006	2.16354680010241e-08	0.0967926573939319	9.62913317215757e-08	3.3813	0.212419945705044	10	92300	36914	7279	48107	NA
dataset_3_types_unequal	2.23366604706899	1.04746764790402e-07	6.06082301588596	4.32245795174767e-07	0.0354172758712737	1.5329363255086e-08	0.0809208636963957	1.08858559610307e-07	3.5007	0.115073937584106	10	92600	33394	7662	51544	NA
dataset_4_types_rare	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	93200	50349	8182	34669	0 (non-NA) cases
dataset_multibatch_dropout	4.97348202469562	0	9.8185254059965	0	0.0131781734990407	0	0.164197521275671	0	5.59	0	1	291600	145828	36313	109459	0 (non-NA) cases
