dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	2.03949290293058	0	5.07374994181079	0	0.079689147729739	0	0.0077479843300282	0	0.1637	0.0254778771137293	10	92300	36914	7279	48107	NA
dataset_3_types_unequal	1.67191091323318	0	4.61151732326834	0	0.0977774709648193	0	0.00141180524672658	0	0.1807	0.011136027618104	10	92600	33394	7662	51544	NA
dataset_4_types_rare	5.30871887494671	0	9.79127349423662	0	0.0785015096495068	0	0.0331555750601743	0	0.180199999999999	0.0100421334607938	10	93200	50349	8182	34669	NA
dataset_multibatch_dropout	4.43443197615063	0.0256379860950853	8.84976919647112	0.0514819770514146	0.0144222865799083	0.00139944927578159	0.0183859287034953	0	0.7271	0.0416985211568307	10	291600	145828	36313	109459	NA
