dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	1.1868664145469665	0.11623610044551821	2.059878075122833	0.09054118324923051	0.2699980229139328	0.012452324379095677	0.655707398056984	0.16134250102073686	11.087992536701496	2.203962464433983	10	92300	36914	7279	48107	
dataset_3_types_unequal	1.0075555682182311	0.023596508242649073	2.0534043431282045	0.07527610219507498	0.27078877091407777	0.00549547717087633	0.4394979178905487	0.02166034010951346	11.130566159801674	1.0610299503992309	10	92600	33394	7662	51544	
dataset_4_types_rare	2.2238534927368163	0.058619245894223064	3.5264034271240234	0.1021098318552754	0.11550965309143066	0.006390484955877709	0.829766047000885	0.04676954041862704	11.97380462650035	1.3719770097538118	10	93200	50349	8182	34669	
dataset_multibatch_dropout	1.889861512184143	0.023665858590339785	2.939357304573059	0.02794575409707737	0.17810631841421126	0.004449003675140909	1.0595333099365234	0.04065721831543283	10.217449992000184	0.3255245073680615	10	291600	145828	36313	109459	
