dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.4123	0.0	1.0	0.0	1.0	0.0	1.0	0.0	15.32884430885315	0.0	1	30	935	cell_type1	
darmanis_top1000markers	0.48	0.0	0.9327	0.0	0.9002	0.0	0.9571	0.0	5.970111608505249	0.0	1	420	1000	cell_type1	
deng_top1000markers	0.6063	0.0	0.5508	0.0	0.7727	0.0	0.847	0.0	4.9669694900512695	0.0	1	268	1000	cell_type1	
pollen_top1000markers	0.7087	0.0	0.9512	0.0	0.943	0.0	0.9532	0.0	5.404061317443848	0.0	1	299	1000	cell_type1	
usoskin_top1000markers	0.3649	0.0	0.8786	0.0	0.8337	0.0	0.9357	0.0	8.584036350250244	0.0	1	622	1000	cell_type1	
