dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.41771054863929746	0.0010450486130091753	0.5057307243347168	0.002587549820756617	1.262790060043335	0.008859939620303375	0.0	0.0	18.66381606139912	4.933207077744058	5	1066000	544846	134412	386742	
dataset_3_types_unequal	0.41923910975456236	0.0013606510908522082	0.4912057936191559	0.0008761004054963174	1.3887097358703613	0.008722428186598297	0.0	0.0	15.178318706999562	0.7214816177331572	5	1065000	528580	134548	401872	
dataset_4_types_rare	0.41949533820152285	0.0013106743520292295	0.4770860433578491	0.0008637154185668961	1.3483877658843995	0.006781244342142687	0.0	0.0	16.50373004159992	0.0938153659474241	5	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.4158255457878113	0.0007270568504421268	0.4873447358608246	0.0010646486670095963	1.3809130430221557	0.00471112162408493	0.0	0.0	16.412984123398928	0.03605600332844858	5	1072000	514202	141335	416463	
