config_id	zero_iso_weight	dropout_iso_weight	constrained_zero_scale	renorm_imputed	p_bio_temp	p_bio_bias	thr_drop	p_bio_nz_scale	post_log_quantile	cell_scale_alpha	sf_dropout_alpha	proxy_calib_shrink	proxy_bio_weight	proxy_drop_weight	proxy_impute_alpha	proxy_impute_gamma	proxy_mean_mode	proxy_calib_min_points	proxy_pu_weight	bio_soft_gamma	proxy_calib_mode	impute_mode	impute_blend_alpha	avg_mse	avg_bz_mse	score
1202	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.6905634912292016	0.15536964426183797	0.5006513898764388
1203	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.6905634912292016	0.15536964426183797	0.5006513898764388
1096	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7158001180018425	0.14309358799266786	0.5009936469935892
1097	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7158001180018425	0.14309358799266786	0.5009936469935892
1098	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7158001180018425	0.14309358799266786	0.5009936469935892
1132	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7158001180018425	0.14309358799266786	0.5009936469935892
1133	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7158001180018425	0.14309358799266786	0.5009936469935892
1134	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7158001180018425	0.14309358799266786	0.5009936469935892
592	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.8007465885346954	0.1014070555462474	0.5017803498135951
593	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.8007465885346954	0.1014070555462474	0.5017803498135951
594	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.8007465885346954	0.1014070555462474	0.5017803498135951
628	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.8007465885346954	0.1014070555462474	0.5017803498135951
629	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.8007465885346954	0.1014070555462474	0.5017803498135951
630	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.8007465885346954	0.1014070555462474	0.5017803498135951
442	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7022414039131257	0.15072860681024472	0.5018493087668076
443	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7022414039131257	0.15072860681024472	0.5018493087668076
444	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7022414039131257	0.15072860681024472	0.5018493087668076
478	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7022414039131257	0.15072860681024472	0.5018493087668076
479	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7022414039131257	0.15072860681024472	0.5018493087668076
480	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7022414039131257	0.15072860681024472	0.5018493087668076
610	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7296997210501923	0.13754437217160564	0.5023942326967018
611	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7296997210501923	0.13754437217160564	0.5023942326967018
612	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7296997210501923	0.13754437217160564	0.5023942326967018
646	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7296997210501923	0.13754437217160564	0.5023942326967018
647	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7296997210501923	0.13754437217160564	0.5023942326967018
648	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7296997210501923	0.13754437217160564	0.5023942326967018
1093	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7146812826948885	0.14507269916948	0.5024133405169242
1094	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7146812826948885	0.14507269916948	0.5024133405169242
1095	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7146812826948885	0.14507269916948	0.5024133405169242
1129	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7146812826948885	0.14507269916948	0.5024133405169242
1130	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7146812826948885	0.14507269916948	0.5024133405169242
1131	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7146812826948885	0.14507269916948	0.5024133405169242
589	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7973803784321771	0.10468805340954544	0.503378242625634
590	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7973803784321771	0.10468805340954544	0.503378242625634
591	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7973803784321771	0.10468805340954544	0.503378242625634
625	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7973803784321771	0.10468805340954544	0.503378242625634
626	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7973803784321771	0.10468805340954544	0.503378242625634
627	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7973803784321771	0.10468805340954544	0.503378242625634
1162	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.6883297487277087	0.15963723426621285	0.5038021086300672
1163	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.6883297487277087	0.15963723426621285	0.5038021086300672
1164	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.6883297487277087	0.15963723426621285	0.5038021086300672
1198	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.6883297487277087	0.15963723426621285	0.5038021086300672
1199	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.6883297487277087	0.15963723426621285	0.5038021086300672
1200	0.0	0.0	False	False	2.5	1.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.6883297487277087	0.15963723426621285	0.5038021086300672
1090	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7135945070699797	0.1470993564170283	0.5038966099520181
1091	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7135945070699797	0.1470993564170283	0.5038966099520181
1092	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7135945070699797	0.1470993564170283	0.5038966099520181
1126	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7135945070699797	0.1470993564170283	0.5038966099520181
1127	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7135945070699797	0.1470993564170283	0.5038966099520181
1128	0.0	0.0	False	False	2.5	1.0	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7135945070699797	0.1470993564170283	0.5038966099520181
1240	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7903980515229968	0.1095676081764011	0.5047666339378996
1241	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7903980515229968	0.1095676081764011	0.5047666339378996
1242	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7903980515229968	0.1095676081764011	0.5047666339378996
1276	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7903980515229968	0.1095676081764011	0.5047666339378996
1277	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7903980515229968	0.1095676081764011	0.5047666339378996
1278	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7903980515229968	0.1095676081764011	0.5047666339378996
607	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.727012992345845	0.14151211800010471	0.5050186141730273
608	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.727012992345845	0.14151211800010471	0.5050186141730273
609	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.727012992345845	0.14151211800010471	0.5050186141730273
643	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.727012992345845	0.14151211800010471	0.5050186141730273
644	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.727012992345845	0.14151211800010471	0.5050186141730273
645	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.727012992345845	0.14151211800010471	0.5050186141730273
586	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7941829760745185	0.10813213364910157	0.5052236216863608
587	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7941829760745185	0.10813213364910157	0.5052236216863608
588	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7941829760745185	0.10813213364910157	0.5052236216863608
622	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7941829760745185	0.10813213364910157	0.5052236216863608
623	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7941829760745185	0.10813213364910157	0.5052236216863608
624	0.0	0.0	False	False	2.0	1.0	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7941829760745185	0.10813213364910157	0.5052236216863608
1237	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7891754570292927	0.1111079016216133	0.5056956301362596
1238	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7891754570292927	0.1111079016216133	0.5056956301362596
1239	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7891754570292927	0.1111079016216133	0.5056956301362596
1273	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7891754570292927	0.1111079016216133	0.5056956301362596
1274	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7891754570292927	0.1111079016216133	0.5056956301362596
1275	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7891754570292927	0.1111079016216133	0.5056956301362596
1258	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
1259	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7328645768536013	0.1393279789172638	0.5057602673440644
1260	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
1294	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
1295	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.7328645768536013	0.1393279789172638	0.5057602673440644
1296	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.7328645768536013	0.1393279789172638	0.5057602673440644
1234	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7879890165765864	0.11268467769478308	0.5066791859830763
1235	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7879890165765864	0.11268467769478308	0.5066791859830763
1236	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7879890165765864	0.11268467769478308	0.5066791859830763
1270	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.0	0.7879890165765864	0.11268467769478308	0.5066791859830763
1271	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	0.5	0.7879890165765864	0.11268467769478308	0.5066791859830763
1272	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	2.0	knn	20	0.0	2.0	labeled	ae	1.0	0.7879890165765864	0.11268467769478308	0.5066791859830763
1255	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
1256	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7318522866777134	0.1411152921017716	0.5070414354406283
1257	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
1291	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
1292	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	0.5	0.7318522866777134	0.1411152921017716	0.5070414354406283
1293	0.0	0.0	False	False	2.5	1.5	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	4.0	labeled	ae	1.0	0.7318522866777134	0.1411152921017716	0.5070414354406283
466	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.6604917428107236	0.17686552312850495	0.5071113945338668
467	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.6604917428107236	0.17686552312850495	0.5071113945338668
468	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	1.0	0.6604917428107236	0.17686552312850495	0.5071113945338668
502	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.0	0.6604917428107236	0.17686552312850495	0.5071113945338668
503	0.0	0.0	False	False	2.0	0.5	0.98	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.5	2.0	knn	20	0.0	6.0	labeled	ae	0.5	0.6604917428107236	0.17686552312850495	0.5071113945338668
