dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n70000	0.21169057779481298	0.0	0.2826102558497597	0.0	0.009977519913682432	0.0	0.19757184469186917	0.0	0.210467001125798	0.0	0.33853803746713157	0.0	0.42071503758057127	0.0	0.02776927930098717	0.0	0.3462155777920754	0.0	0.3373735981126496	0.0	1.1489666587146574	0.0	1.0805909103521822	0.0	0.17952071910051984	0.0	998.0	0.0	1909.2598830990028	0.0	1	69860000	31646509	9087877	29125614	20650000	295	
