dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	7.53860932714503	0	14.7494109211348	0	0	0	0	0	0.04	0	1	1066000	544846	134412	386742	NA
dataset_3_types_unequal	7.24834175500721	0	14.6041923059569	0	0	0	0	0	0.438000000000001	0	1	1065000	528580	134548	401872	NA
dataset_4_types_rare	7.87962322911787	0	15.6620048215895	0	0	0	0	0	0.0309999999999997	0	1	1073000	539831	142817	390352	NA
dataset_multibatch_dropout	7.13220931208938	0	14.8691144386055	0	0	0	0	0	0.0209999999999999	0	1	1072000	514202	141335	416463	NA
