dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	mse_marker	mse_marker_std	mae	mae_std	mae_dropout	mae_dropout_std	mae_biozero	mae_biozero_std	mae_non_zero	mae_non_zero_std	mae_marker	mae_marker_std	gnrmse	gnrmse_std	gnrmse_marker	gnrmse_marker_std	corr_err	corr_err_std	n_corr_genes	n_corr_genes_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	n_marker	n_marker_genes	error
groups_balanced_moderate_drop_n90000	1.62609320231149	0	3.60901713185315	0	0	0	0.0367917681402821	0	1.58290540748775	0	0.776545290551057	0	1.56274727573567	0	0	0	0.184976241741711	0	0.764128729487571	0	2.99310557018674	0	2.64802694095813	0	0.00980670352535897	0	998	0	116.879	0	1	89820000	40077342	11259116	38483542	26100000	290	NA
