dataset	transform	seed	runtime_sec	mse	mse_dropout	mse_biozero	mae	gnrmse	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
groups_balanced_moderate_drop	raw	42	140.87792521505617	0.2172713720791828	0.28495189367213075	0.014489610701597634	0.34504851759096733	1.1553414683570422	0.7362096252075901	0.8330709085204165	0.9952031920910215	0.9890005518587744	0.9946048548718394	0.987815836810351	3.0
