dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.3794	0.0	1.0	0.0	1.0	0.0	1.0	0.0	16.563132762908936	0.0	1	30	935	cell_type1	
darmanis_top1000markers	0.4105	0.0	0.8664	0.0	0.8811	0.0	0.9167	0.0	5.216589450836182	0.0	1	420	1000	cell_type1	
deng_top1000markers	0.4763	0.0	0.5444	0.0	0.7656	0.0	0.8433	0.0	4.396865129470825	0.0	1	268	1000	cell_type1	
pollen_top1000markers	0.6632	0.0	0.9591	0.0	0.9507	0.0	0.9632	0.0	4.493239879608154	0.0	1	299	1000	cell_type1	
usoskin_top1000markers	0.305	0.0	0.8141	0.0	0.7797	0.0	0.9035	0.0	6.726921558380127	0.0	1	622	1000	cell_type1	
