dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7242714762687683	0.0	1.3770501613616943	0.0	0.16213878989219666	0.0	0.0	0.0	14.358733038068749	0.0	1	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6167593002319336	0.0	1.1994410753250122	0.0	0.1698131561279297	0.0	0.0	0.0	7.704004256986082	0.0	1	1065000	528580	134548	401872	
dataset_4_types_rare	0.6282317042350769	0.0	1.1962177753448486	0.0	0.19841617345809937	0.0	0.0	0.0	9.075781399966218	0.0	1	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.5961520075798035	0.0	1.1978733539581299	0.0	0.16362498700618744	0.0	0.0	0.0	8.7096917090239	0.0	1	1072000	514202	141335	416463	
