dataset	config	transform	seed	cluster_seeds	runtime_sec	ari_grid_mean	nmi_grid_mean	ari_grid_max	nmi_grid_max	n_clusters_grid_mean	ari_matched_mean	nmi_matched_mean	n_clusters_matched_mean
PBMC68k	skip0p25	raw	42	42	341.12300688703544	0.19497491323987057	0.41862904987724575	0.2386933395324356	0.4967875760368707	15.222222222222221	0.21251677665150087	0.44095088618238737	10.0
