dataset	ASW	ASW_std	ARI	ARI_std	NMI	NMI_std	PS	PS_std	runtime_sec	runtime_sec_std	n_repeats	n_cells	n_genes	label_source	error
blakeley_top1000markers	0.65045	0.0184554869889689	1.0	0.0	1.0	0.0	1.0	0.0	6.947310924530029	7.291596307664301	2	30	935	cell_type1	
darmanis_top1000markers	0.45994999999999997	0.04815397179880388	0.82485	0.08860047968267439	0.8450500000000001	0.04475985924910847	0.91785	0.015202795795510746	6.95232081413269	0.020403120776729757	2	420	1000	cell_type1	
deng_top1000markers	0.56415	0.014354267658086905	0.54725	0.0013435028842544493	0.7737499999999999	0.002757716446627467	0.847	0.0	5.058753848075867	0.009541540740684279	2	268	1000	cell_type1	
pollen_top1000markers	0.7102999999999999	0.006646803743153521	0.93475	0.017606958851545056	0.93555	0.006717514421272247	0.94815	0.0023334523779155853	5.152884602546692	0.0047620881195488945	2	299	1000	cell_type1	
usoskin_top1000markers	0.39315	0.005868986283848326	0.91245	0.008555992052357225	0.8703000000000001	0.012020815280171319	0.9526	0.0033941125496953686	8.492820620536804	0.008260613720741187	2	622	1000	cell_type1	
