dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	0.7648092865943908	0.014425581359360277	1.458789098262787	0.028909672800528478	0.1523025870323181	0.0036734071652389285	0.0	0.0	7.6426449763981505	2.564703463911356	10	1066000	544846	134412	386742	
dataset_3_types_unequal	0.6391145586967468	0.008359217132308796	1.2449229598045348	0.017915021445483018	0.16808613389730453	0.004408518909443601	0.0	0.0	6.961715106498741	0.18072197887118	10	1065000	528580	134548	401872	
dataset_4_types_rare	0.6702004969120026	0.0093102268301964	1.2818697810173034	0.019153488116793575	0.18997827023267747	0.0034060872909212453	0.0	0.0	6.9926911595001	0.0402402151644903	10	1073000	539831	142817	390352	
dataset_multibatch_dropout	0.6429970741271973	0.004876852594497084	1.299096667766571	0.010335781749820857	0.15066829174757004	0.0019553744634871087	0.0	0.0	6.850271070399321	0.03327891142478293	10	1072000	514202	141335	416463	
