dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	6.88218777574023	0	13.7576708372389	0	0	0	0	0	1.106	0	1	16395000	8201495	2462320	5731185	NA
dataset_3_types_unequal	6.68480366125249	0	13.8345161971578	0	0	0	0	0	1.173	0	1	16410000	7929271	2459502	6021227	NA
dataset_4_types_rare	7.42132269205068	0	14.8517200789392	0	0	0	0	0	1.158	0	1	16425000	8207482	2484106	5733412	NA
dataset_multibatch_dropout	6.79750974713404	0	14.1890829343583	0	0	0	0	0	1.186	0	1	16410000	7861476	2455940	6092584	NA
