dataset	mse	mse_std	mse_dropout	mse_dropout_std	mse_biozero	mse_biozero_std	mse_non_zero	mse_non_zero_std	runtime_sec	runtime_sec_std	n_repeats	n_total	n_dropout	n_biozero	n_non_zero	error
dataset_2_types_equal	4.93372305161275	0.00246700342711052	9.98097366129922	0.00505997862440153	0.0148926397547487	0.000248371627467088	0	0	57.605	2.12514458331663	5	21920000	10830882	2985456	8103662	NA
dataset_3_types_unequal	4.78649532752232	0.0482360734483014	10.0344215205784	0.100960270524147	0.0466731418527553	0.00108175732628637	0	0	103.2798	3.58406336439522	5	21880000	10423230	2944613	8512157	NA
dataset_4_types_rare	4.40298157715615	0.0437019985429201	8.87369331098132	0.0878319981955005	0.00600442075808875	0.00101334932949884	0	0	107.1168	3.09779755632937	5	21900000	10864415	2966119	8069466	NA
dataset_multibatch_dropout	4.40185252963013	0.00439741840735763	9.31228903526678	0.00931153844123019	0.00282046229239706	5.72604993373571e-05	0	0	114.7964	2.72485206937915	5	21940000	10369961	3038645	8531394	NA
